latitude,longitude,altitude,accuracy,provider,speed,timestamp,date,temperature,humidity,light,proximity,pressure,screen,audio,voluntary_id
-7.2552862,-35.9111204,0.0,25.902,fused,0.0,1567043818422,Wed Aug 28 22:56:58 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553126,-35.9111308,0.0,23.292,fused,0.0,1567043833433,Wed Aug 28 22:57:13 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,52.4,fused,0.0,1567043848246,Wed Aug 28 22:57:28 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2552971,-35.9111276,0.0,25.27,fused,0.0,1567043863852,Wed Aug 28 22:57:43 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2552976,-35.9111144,0.0,28.921,fused,0.0,1567043878803,Wed Aug 28 22:57:58 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553005,-35.911149,0.0,22.845,fused,0.0,1567043893842,Wed Aug 28 22:58:13 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553097,-35.911131,0.0,22.837,fused,0.0,1567043908801,Wed Aug 28 22:58:28 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,52.4,fused,0.0,1567043924032,Wed Aug 28 22:58:44 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2552894,-35.9111457,0.0,22.904,fused,0.0,1567043939102,Wed Aug 28 22:58:59 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,56.1,fused,0.0,1567043954103,Wed Aug 28 22:59:14 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,52.4,fused,0.0,1567043969144,Wed Aug 28 22:59:29 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553614,-35.9111805,0.0,23.279,fused,0.0,1567043984171,Wed Aug 28 22:59:44 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553665,-35.9111639,0.0,26.342,fused,0.0,1567043999283,Wed Aug 28 22:59:59 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553779,-35.9111793,0.0,23.289,fused,0.0,1567044014210,Wed Aug 28 23:00:14 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.25529,-35.9111167,0.0,25.915,fused,0.0,1567044029313,Wed Aug 28 23:00:29 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,72.9,fused,0.0,1567044044192,Wed Aug 28 23:00:44 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,72.9,fused,0.0,1567044059552,Wed Aug 28 23:00:59 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,60.0,fused,0.0,1567044074520,Wed Aug 28 23:01:14 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,60.0,fused,0.0,1567044089472,Wed Aug 28 23:01:29 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,52.4,fused,0.0,1567044104572,Wed Aug 28 23:01:44 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,56.1,fused,0.0,1567044119554,Wed Aug 28 23:01:59 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,60.0,fused,0.0,1567044134822,Wed Aug 28 23:02:14 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.2553954,-35.9111675,0.0,26.355,fused,0.0,1567044149691,Wed Aug 28 23:02:29 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,64.099,fused,0.0,1567044164663,Wed Aug 28 23:02:44 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,60.0,fused,0.0,1567044179804,Wed Aug 28 23:02:59 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,64.099,fused,0.0,1567044194741,Wed Aug 28 23:03:14 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,56.1,fused,0.0,1567044210224,Wed Aug 28 23:03:30 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,52.4,fused,0.0,1567044225312,Wed Aug 28 23:03:45 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,56.1,fused,0.0,1567044240342,Wed Aug 28 23:04:00 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,60.0,fused,0.0,1567044256393,Wed Aug 28 23:04:16 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
-7.255308,-35.9112755,0.0,52.4,fused,0.0,1567044271363,Wed Aug 28 23:04:31 GMT-03:00 2019,0.0,0.0,0.0,8.0,0.0,true,Normal,18
